% ARFF
% Fichero para Weka con los datos del RS de 2017 y AS de 2018
@RELATION rapidscat_ascat
@ATTRIBUTE fechaJuliana numeric
@ATTRIBUTE latitud numeric
@ATTRIBUTE longitud numeric
@ATTRIBUTE velocidad_viento numeric
@ATTRIBUTE dirección_viento numeric
@ATTRIBUTE velocidad_vientoMedia numeric
@ATTRIBUTE velocidad_vientoMax numeric
@DATA
2015003,-17.56,38.13,7.17,21.69,5.134128371628367,9.97
2015003,-17.5,38.23,6.65,22.07,5.134128371628367,9.97
2015003,-17.45,38.33,6.39,23.5,5.134128371628367,9.97
2015003,-17.4,38.39,5.82,23.43,5.134128371628367,9.97
2015003,-17.23,38.66,0.0,0.0,5.134128371628367,9.97
2015003,-17.16,38.75,0.0,0.0,5.134128371628367,9.97
2015003,-17.09,38.84,0.0,0.0,5.134128371628367,9.97
2015003,-17.02,38.93,0.0,0.0,5.134128371628367,9.97
2015003,-16.95,39.02,0.0,0.0,5.134128371628367,9.97
2015003,-16.87,39.11,0.0,0.0,5.134128371628367,9.97
2015003,-16.8,39.2,0.0,0.0,5.134128371628367,9.97
2015003,-16.73,39.29,0.0,0.0,5.134128371628367,9.97
2015003,-16.66,39.38,0.0,0.0,5.134128371628367,9.97
2015003,-16.59,39.47,0.0,0.0,5.134128371628367,9.97
2015003,-16.51,39.56,0.0,0.0,5.134128371628367,9.97
2015003,-16.44,39.65,0.0,0.0,5.134128371628367,9.97
2015003,-16.37,39.74,0.0,0.0,5.134128371628367,9.97
2015003,-16.3,39.83,0.0,0.0,5.134128371628367,9.97
2015003,-16.22,39.92,0.0,0.0,5.134128371628367,9.97
2015003,-16.15,40.01,0.0,0.0,5.134128371628367,9.97
2015003,-16.08,40.1,0.0,0.0,5.134128371628367,9.97
2015003,-16.01,40.19,0.0,0.0,5.134128371628367,9.97
2015003,-18.29,37.13,0.0,0.0,5.134128371628367,9.97
2015003,-18.22,37.22,0.0,0.0,5.134128371628367,9.97
2015003,-18.15,37.32,0.0,0.0,5.134128371628367,9.97
2015003,-18.11,37.28,7.79,15.85,5.134128371628367,9.97
2015003,-18.03,37.35,7.9,16.38,5.134128371628367,9.97
2015003,-17.97,37.43,7.95,16.56,5.134128371628367,9.97
2015003,-17.92,37.51,8.21,17.63,5.134128371628367,9.97
2015003,-17.85,37.64,8.01,18.5,5.134128371628367,9.97
2015003,-17.77,37.72,7.69,19.53,5.134128371628367,9.97
2015003,-17.69,37.83,8.06,20.21,5.134128371628367,9.97
2015003,-17.63,37.92,7.6,19.92,5.134128371628367,9.97
2015003,-17.59,37.97,6.94,20.68,5.134128371628367,9.97
2015003,-17.44,38.23,0.0,0.0,5.134128371628367,9.97
2015003,-17.36,38.32,0.0,0.0,5.134128371628367,9.97
2015003,-17.29,38.41,0.0,0.0,5.134128371628367,9.97
2015003,-17.22,38.5,0.0,0.0,5.134128371628367,9.97
2015003,-17.15,38.59,0.0,0.0,5.134128371628367,9.97
2015003,-17.08,38.68,0.0,0.0,5.134128371628367,9.97
2015003,-17.0,38.77,0.0,0.0,5.134128371628367,9.97
2015003,-16.93,38.86,0.0,0.0,5.134128371628367,9.97
2015003,-16.86,38.95,0.0,0.0,5.134128371628367,9.97
2015003,-16.79,39.04,0.0,0.0,5.134128371628367,9.97
2015003,-16.72,39.13,0.0,0.0,5.134128371628367,9.97
2015003,-16.64,39.22,0.0,0.0,5.134128371628367,9.97
2015003,-16.57,39.31,0.0,0.0,5.134128371628367,9.97
2015003,-16.5,39.4,0.0,0.0,5.134128371628367,9.97
2015003,-16.43,39.49,0.0,0.0,5.134128371628367,9.97
2015003,-16.35,39.58,0.0,0.0,5.134128371628367,9.97
2015003,-16.28,39.67,0.0,0.0,5.134128371628367,9.97
2015003,-16.21,39.76,0.0,0.0,5.134128371628367,9.97
2015003,-16.14,39.85,0.0,0.0,5.134128371628367,9.97
2015003,-16.06,39.94,0.0,0.0,5.134128371628367,9.97
2015003,-18.21,37.07,0.0,0.0,5.134128371628367,9.97
2015003,-18.14,37.16,0.0,0.0,5.134128371628367,9.97
2015003,-18.07,37.25,0.0,0.0,5.134128371628367,9.97
2015003,-18.06,37.24,8.31,15.21,5.134128371628367,9.97
2015003,-18.0,37.31,8.13,15.8,5.134128371628367,9.97
2015003,-17.92,37.4,7.9,16.12,5.134128371628367,9.97
2015003,-17.88,37.47,8.0,16.69,5.134128371628367,9.97
2015003,-17.78,37.61,6.87,18.03,5.134128371628367,9.97
2015003,-17.71,37.7,6.79,18.77,5.134128371628367,9.97
2015003,-17.57,37.89,0.0,0.0,5.134128371628367,9.97
2015003,-17.49,37.98,0.0,0.0,5.134128371628367,9.97
2015003,-17.42,38.07,0.0,0.0,5.134128371628367,9.97
2015003,-17.35,38.16,0.0,0.0,5.134128371628367,9.97
2015003,-17.28,38.25,0.0,0.0,5.134128371628367,9.97
2015003,-17.21,38.34,0.0,0.0,5.134128371628367,9.97
2015003,-17.13,38.43,0.0,0.0,5.134128371628367,9.97
2015003,-17.06,38.52,0.0,0.0,5.134128371628367,9.97
2015003,-16.99,38.62,0.0,0.0,5.134128371628367,9.97
2015003,-16.92,38.71,0.0,0.0,5.134128371628367,9.97
2015003,-16.85,38.8,0.0,0.0,5.134128371628367,9.97
2015003,-16.77,38.89,0.0,0.0,5.134128371628367,9.97
2015003,-16.7,38.98,0.0,0.0,5.134128371628367,9.97
2015003,-16.63,39.07,0.0,0.0,5.134128371628367,9.97
2015003,-16.56,39.16,0.0,0.0,5.134128371628367,9.97
2015003,-16.49,39.25,0.0,0.0,5.134128371628367,9.97
2015003,-16.41,39.34,0.0,0.0,5.134128371628367,9.97
2015003,-16.34,39.43,0.0,0.0,5.134128371628367,9.97
2015003,-16.27,39.52,0.0,0.0,5.134128371628367,9.97
2015003,-16.2,39.61,0.0,0.0,5.134128371628367,9.97
2015003,-16.12,39.7,0.0,0.0,5.134128371628367,9.97
2015003,-16.05,39.79,0.0,0.0,5.134128371628367,9.97
2015003,-18.05,37.09,0.0,0.0,5.134128371628367,9.97
2015003,-17.98,37.18,0.0,0.0,5.134128371628367,9.97
2015003,-17.91,37.28,0.0,0.0,5.134128371628367,9.97
2015003,-17.84,37.37,0.0,0.0,5.134128371628367,9.97
2015003,-17.77,37.46,0.0,0.0,5.134128371628367,9.97
2015003,-17.69,37.55,0.0,0.0,5.134128371628367,9.97
2015003,-17.62,37.64,0.0,0.0,5.134128371628367,9.97
2015003,-17.55,37.73,0.0,0.0,5.134128371628367,9.97
2015003,-17.48,37.82,0.0,0.0,5.134128371628367,9.97
2015003,-17.41,37.91,0.0,0.0,5.134128371628367,9.97
2015003,-17.34,38.0,0.0,0.0,5.134128371628367,9.97
2015003,-17.26,38.1,0.0,0.0,5.134128371628367,9.97
2015003,-17.19,38.19,0.0,0.0,5.134128371628367,9.97
2015003,-17.12,38.28,0.0,0.0,5.134128371628367,9.97
2015003,-17.05,38.37,0.0,0.0,5.134128371628367,9.97
2015003,-16.98,38.46,0.0,0.0,5.134128371628367,9.97
2015003,-16.9,38.55,0.0,0.0,5.134128371628367,9.97
2015003,-16.83,38.64,0.0,0.0,5.134128371628367,9.97
2015003,-16.76,38.73,0.0,0.0,5.134128371628367,9.97
2015003,-16.69,38.82,0.0,0.0,5.134128371628367,9.97
2015003,-16.62,38.91,0.0,0.0,5.134128371628367,9.97
2015003,-16.54,39.0,0.0,0.0,5.134128371628367,9.97
2015003,-16.47,39.09,0.0,0.0,5.134128371628367,9.97
2015003,-16.4,39.18,0.0,0.0,5.134128371628367,9.97
2015003,-16.33,39.27,0.0,0.0,5.134128371628367,9.97
2015003,-16.26,39.36,0.0,0.0,5.134128371628367,9.97
2015003,-16.18,39.45,0.0,0.0,5.134128371628367,9.97
2015003,-16.11,39.54,0.0,0.0,5.134128371628367,9.97
2015003,-16.04,39.63,0.0,0.0,5.134128371628367,9.97
2015003,-17.96,37.03,0.0,0.0,5.134128371628367,9.97
2015003,-17.89,37.12,0.0,0.0,5.134128371628367,9.97
2015003,-17.82,37.21,0.0,0.0,5.134128371628367,9.97
2015003,-17.75,37.3,0.0,0.0,5.134128371628367,9.97
2015003,-17.68,37.39,0.0,0.0,5.134128371628367,9.97
2015003,-17.61,37.48,0.0,0.0,5.134128371628367,9.97
2015003,-17.54,37.57,0.0,0.0,5.134128371628367,9.97
2015003,-17.46,37.67,0.0,0.0,5.134128371628367,9.97
2015003,-17.39,37.76,0.0,0.0,5.134128371628367,9.97
2015003,-17.32,37.85,0.0,0.0,5.134128371628367,9.97
2015003,-17.25,37.94,0.0,0.0,5.134128371628367,9.97
2015003,-17.18,38.03,0.0,0.0,5.134128371628367,9.97
2015003,-17.11,38.12,0.0,0.0,5.134128371628367,9.97
2015003,-17.03,38.21,0.0,0.0,5.134128371628367,9.97
2015003,-16.96,38.3,0.0,0.0,5.134128371628367,9.97
2015003,-16.89,38.39,0.0,0.0,5.134128371628367,9.97
2015003,-16.82,38.48,0.0,0.0,5.134128371628367,9.97
2015003,-16.75,38.57,0.0,0.0,5.134128371628367,9.97
2015003,-16.68,38.66,0.0,0.0,5.134128371628367,9.97
2015003,-16.6,38.75,0.0,0.0,5.134128371628367,9.97
2015003,-16.53,38.84,0.0,0.0,5.134128371628367,9.97
2015003,-16.46,38.93,0.0,0.0,5.134128371628367,9.97
2015003,-16.39,39.02,0.0,0.0,5.134128371628367,9.97
2015003,-16.31,39.11,0.0,0.0,5.134128371628367,9.97
2015003,-16.24,39.2,0.0,0.0,5.134128371628367,9.97
2015003,-16.17,39.29,0.0,0.0,5.134128371628367,9.97
2015003,-16.1,39.38,0.0,0.0,5.134128371628367,9.97
2015003,-16.03,39.47,0.0,0.0,5.134128371628367,9.97
2015003,-17.81,37.05,0.0,0.0,5.134128371628367,9.97
2015003,-17.74,37.14,0.0,0.0,5.134128371628367,9.97
2015003,-17.66,37.23,0.0,0.0,5.134128371628367,9.97
2015003,-17.59,37.33,0.0,0.0,5.134128371628367,9.97
2015003,-17.52,37.42,0.0,0.0,5.134128371628367,9.97
2015003,-17.45,37.51,0.0,0.0,5.134128371628367,9.97
2015003,-17.38,37.6,0.0,0.0,5.134128371628367,9.97
2015003,-17.31,37.69,0.0,0.0,5.134128371628367,9.97
2015003,-17.24,37.78,0.0,0.0,5.134128371628367,9.97
2015003,-17.16,37.87,0.0,0.0,5.134128371628367,9.97
2015003,-17.09,37.96,0.0,0.0,5.134128371628367,9.97
2015003,-17.02,38.05,0.0,0.0,5.134128371628367,9.97
2015003,-16.95,38.14,0.0,0.0,5.134128371628367,9.97
2015003,-16.88,38.23,0.0,0.0,5.134128371628367,9.97
2015003,-16.81,38.33,0.0,0.0,5.134128371628367,9.97
2015003,-16.73,38.42,0.0,0.0,5.134128371628367,9.97
2015003,-16.66,38.51,0.0,0.0,5.134128371628367,9.97
2015003,-16.59,38.6,0.0,0.0,5.134128371628367,9.97
2015003,-16.52,38.69,0.0,0.0,5.134128371628367,9.97
2015003,-16.45,38.78,0.0,0.0,5.134128371628367,9.97
2015003,-16.37,38.87,0.0,0.0,5.134128371628367,9.97
2015003,-16.3,38.96,0.0,0.0,5.134128371628367,9.97
2015003,-16.23,39.05,0.0,0.0,5.134128371628367,9.97
2015003,-16.16,39.14,0.0,0.0,5.134128371628367,9.97
2015003,-16.08,39.23,0.0,0.0,5.134128371628367,9.97
2015003,-16.01,39.32,0.0,0.0,5.134128371628367,9.97
2015003,-17.65,37.08,0.0,0.0,5.134128371628367,9.97
2015003,-17.58,37.17,0.0,0.0,5.134128371628367,9.97
2015003,-17.51,37.26,0.0,0.0,5.134128371628367,9.97
2015003,-17.44,37.35,0.0,0.0,5.134128371628367,9.97
2015003,-17.36,37.44,0.0,0.0,5.134128371628367,9.97
2015003,-17.29,37.53,0.0,0.0,5.134128371628367,9.97
2015003,-17.22,37.62,0.0,0.0,5.134128371628367,9.97
2015003,-17.15,37.71,0.0,0.0,5.134128371628367,9.97
2015003,-17.08,37.81,0.0,0.0,5.134128371628367,9.97
2015003,-17.01,37.9,0.0,0.0,5.134128371628367,9.97
2015003,-16.93,37.99,0.0,0.0,5.134128371628367,9.97
2015003,-16.86,38.08,0.0,0.0,5.134128371628367,9.97
2015003,-16.79,38.17,0.0,0.0,5.134128371628367,9.97
2015003,-16.72,38.26,0.0,0.0,5.134128371628367,9.97
2015003,-16.65,38.35,0.0,0.0,5.134128371628367,9.97
2015003,-16.58,38.44,0.0,0.0,5.134128371628367,9.97
2015003,-16.5,38.53,0.0,0.0,5.134128371628367,9.97
2015003,-16.43,38.62,0.0,0.0,5.134128371628367,9.97
2015003,-16.36,38.71,0.0,0.0,5.134128371628367,9.97
2015003,-16.29,38.8,0.0,0.0,5.134128371628367,9.97
2015003,-16.22,38.89,0.0,0.0,5.134128371628367,9.97
2015003,-16.14,38.98,0.0,0.0,5.134128371628367,9.97
2015003,-16.07,39.07,0.0,0.0,5.134128371628367,9.97
2015003,-17.56,37.01,0.0,0.0,5.134128371628367,9.97
2015003,-17.49,37.1,0.0,0.0,5.134128371628367,9.97
2015003,-17.42,37.19,0.0,0.0,5.134128371628367,9.97
2015003,-17.35,37.28,0.0,0.0,5.134128371628367,9.97
2015003,-17.28,37.38,0.0,0.0,5.134128371628367,9.97
2015003,-17.21,37.47,0.0,0.0,5.134128371628367,9.97
2015003,-17.13,37.56,0.0,0.0,5.134128371628367,9.97
2015003,-17.06,37.65,0.0,0.0,5.134128371628367,9.97
2015003,-16.99,37.74,0.0,0.0,5.134128371628367,9.97
2015003,-16.92,37.83,0.0,0.0,5.134128371628367,9.97
2015003,-16.85,37.92,0.0,0.0,5.134128371628367,9.97
2015003,-16.78,38.01,0.0,0.0,5.134128371628367,9.97
2015003,-16.7,38.1,0.0,0.0,5.134128371628367,9.97
2015003,-16.63,38.19,0.0,0.0,5.134128371628367,9.97
2015003,-16.56,38.28,0.0,0.0,5.134128371628367,9.97
2015003,-16.49,38.37,0.0,0.0,5.134128371628367,9.97
2015003,-16.42,38.46,0.0,0.0,5.134128371628367,9.97
2015003,-16.35,38.55,0.0,0.0,5.134128371628367,9.97
2015003,-16.27,38.64,0.0,0.0,5.134128371628367,9.97
2015003,-16.2,38.73,0.0,0.0,5.134128371628367,9.97
2015003,-16.13,38.82,0.0,0.0,5.134128371628367,9.97
2015003,-16.06,38.91,0.0,0.0,5.134128371628367,9.97
2015003,-17.41,37.04,0.0,0.0,5.134128371628367,9.97
2015003,-17.33,37.13,0.0,0.0,5.134128371628367,9.97
2015003,-17.26,37.22,0.0,0.0,5.134128371628367,9.97
2015003,-17.19,37.31,0.0,0.0,5.134128371628367,9.97
2015003,-17.12,37.4,0.0,0.0,5.134128371628367,9.97
2015003,-17.05,37.49,0.0,0.0,5.134128371628367,9.97
2015003,-16.98,37.58,0.0,0.0,5.134128371628367,9.97
2015003,-16.91,37.67,0.0,0.0,5.134128371628367,9.97
2015003,-16.83,37.76,0.0,0.0,5.134128371628367,9.97
2015003,-16.76,37.85,0.0,0.0,5.134128371628367,9.97
2015003,-16.69,37.95,0.0,0.0,5.134128371628367,9.97
2015003,-16.62,38.04,0.0,0.0,5.134128371628367,9.97
2015003,-16.55,38.13,0.0,0.0,5.134128371628367,9.97
2015003,-16.48,38.22,0.0,0.0,5.134128371628367,9.97
2015003,-16.4,38.31,0.0,0.0,5.134128371628367,9.97
2015003,-16.33,38.4,0.0,0.0,5.134128371628367,9.97
2015003,-16.26,38.49,0.0,0.0,5.134128371628367,9.97
2015003,-16.19,38.58,0.0,0.0,5.134128371628367,9.97
2015003,-16.12,38.67,0.0,0.0,5.134128371628367,9.97
2015003,-16.04,38.76,0.0,0.0,5.134128371628367,9.97
2015003,-17.25,37.06,0.0,0.0,5.134128371628367,9.97
2015003,-17.18,37.15,0.0,0.0,5.134128371628367,9.97
2015003,-17.11,37.24,0.0,0.0,5.134128371628367,9.97
2015003,-17.03,37.33,0.0,0.0,5.134128371628367,9.97
2015003,-16.96,37.43,0.0,0.0,5.134128371628367,9.97
2015003,-16.89,37.52,0.0,0.0,5.134128371628367,9.97
2015003,-16.82,37.61,0.0,0.0,5.134128371628367,9.97
2015003,-16.75,37.7,0.0,0.0,5.134128371628367,9.97
2015003,-16.68,37.79,0.0,0.0,5.134128371628367,9.97
2015003,-16.6,37.88,0.0,0.0,5.134128371628367,9.97
2015003,-16.53,37.97,0.0,0.0,5.134128371628367,9.97
2015003,-16.46,38.06,0.0,0.0,5.134128371628367,9.97
2015003,-16.39,38.15,0.0,0.0,5.134128371628367,9.97
2015003,-16.32,38.24,0.0,0.0,5.134128371628367,9.97
2015003,-16.25,38.33,0.0,0.0,5.134128371628367,9.97
2015003,-16.17,38.42,0.0,0.0,5.134128371628367,9.97
2015003,-16.1,38.51,0.0,0.0,5.134128371628367,9.97
2015003,-16.03,38.6,0.0,0.0,5.134128371628367,9.97
2015003,-17.09,37.09,0.0,0.0,5.134128371628367,9.97
2015003,-17.02,37.18,0.0,0.0,5.134128371628367,9.97
2015003,-16.95,37.27,0.0,0.0,5.134128371628367,9.97
2015003,-16.88,37.36,0.0,0.0,5.134128371628367,9.97
2015003,-16.8,37.45,0.0,0.0,5.134128371628367,9.97
2015003,-16.73,37.54,0.0,0.0,5.134128371628367,9.97
2015003,-16.66,37.63,0.0,0.0,5.134128371628367,9.97
2015003,-16.59,37.72,0.0,0.0,5.134128371628367,9.97
2015003,-16.52,37.81,0.0,0.0,5.134128371628367,9.97
2015003,-16.45,37.9,0.0,0.0,5.134128371628367,9.97
2015003,-16.38,37.99,0.0,0.0,5.134128371628367,9.97
2015003,-16.3,38.08,0.0,0.0,5.134128371628367,9.97
2015003,-16.23,38.17,0.0,0.0,5.134128371628367,9.97
2015003,-16.16,38.26,0.0,0.0,5.134128371628367,9.97
2015003,-16.09,38.35,0.0,0.0,5.134128371628367,9.97
2015003,-16.02,38.44,0.0,0.0,5.134128371628367,9.97
2015003,-17.0,37.02,0.0,0.0,5.134128371628367,9.97
2015003,-16.93,37.11,0.0,0.0,5.134128371628367,9.97
2015003,-16.86,37.2,0.0,0.0,5.134128371628367,9.97
2015003,-16.79,37.29,0.0,0.0,5.134128371628367,9.97
2015003,-16.72,37.38,0.0,0.0,5.134128371628367,9.97
2015003,-16.65,37.47,0.0,0.0,5.134128371628367,9.97
2015003,-16.58,37.57,0.0,0.0,5.134128371628367,9.97
2015003,-16.5,37.66,0.0,0.0,5.134128371628367,9.97
2015003,-16.43,37.75,0.0,0.0,5.134128371628367,9.97
2015003,-16.36,37.84,0.0,0.0,5.134128371628367,9.97
2015003,-16.29,37.93,0.0,0.0,5.134128371628367,9.97
2015003,-16.22,38.02,0.0,0.0,5.134128371628367,9.97
2015003,-16.15,38.11,0.0,0.0,5.134128371628367,9.97
2015003,-16.07,38.2,0.0,0.0,5.134128371628367,9.97
2015003,-16.85,37.05,0.0,0.0,5.134128371628367,9.97
2015003,-16.78,37.14,0.0,0.0,5.134128371628367,9.97
2015003,-16.7,37.23,0.0,0.0,5.134128371628367,9.97
2015003,-16.63,37.32,0.0,0.0,5.134128371628367,9.97
2015003,-16.56,37.41,0.0,0.0,5.134128371628367,9.97
2015003,-16.49,37.5,0.0,0.0,5.134128371628367,9.97
2015003,-16.42,37.59,0.0,0.0,5.134128371628367,9.97
2015003,-16.35,37.68,0.0,0.0,5.134128371628367,9.97
2015003,-16.27,37.77,0.0,0.0,5.134128371628367,9.97
2015003,-16.2,37.86,0.0,0.0,5.134128371628367,9.97
2015003,-16.13,37.95,0.0,0.0,5.134128371628367,9.97
2015003,-16.06,38.04,0.0,0.0,5.134128371628367,9.97
2015003,-16.69,37.07,0.0,0.0,5.134128371628367,9.97
2015003,-16.62,37.16,0.0,0.0,5.134128371628367,9.97
2015003,-16.55,37.25,0.0,0.0,5.134128371628367,9.97
2015003,-16.47,37.34,0.0,0.0,5.134128371628367,9.97
2015003,-16.4,37.43,0.0,0.0,5.134128371628367,9.97
2015003,-16.33,37.52,0.0,0.0,5.134128371628367,9.97
2015003,-16.26,37.61,0.0,0.0,5.134128371628367,9.97
2015003,-16.19,37.71,0.0,0.0,5.134128371628367,9.97
2015003,-16.12,37.8,0.0,0.0,5.134128371628367,9.97
2015003,-16.05,37.89,0.0,0.0,5.134128371628367,9.97
2015003,-16.6,37.01,0.0,0.0,5.134128371628367,9.97
2015003,-16.53,37.1,0.0,0.0,5.134128371628367,9.97
2015003,-16.46,37.19,0.0,0.0,5.134128371628367,9.97
2015003,-16.39,37.28,0.0,0.0,5.134128371628367,9.97
2015003,-16.32,37.37,0.0,0.0,5.134128371628367,9.97
2015003,-16.25,37.46,0.0,0.0,5.134128371628367,9.97
2015003,-16.17,37.55,0.0,0.0,5.134128371628367,9.97
2015003,-16.1,37.64,0.0,0.0,5.134128371628367,9.97
2015003,-16.03,37.73,0.0,0.0,5.134128371628367,9.97
2015003,-16.44,37.03,0.0,0.0,5.134128371628367,9.97
2015003,-16.37,37.12,0.0,0.0,5.134128371628367,9.97
2015003,-16.3,37.21,0.0,0.0,5.134128371628367,9.97
2015003,-16.23,37.3,0.0,0.0,5.134128371628367,9.97
2015003,-16.16,37.39,0.0,0.0,5.134128371628367,9.97
2015003,-16.09,37.48,0.0,0.0,5.134128371628367,9.97
2015003,-16.02,37.57,0.0,0.0,5.134128371628367,9.97
2015003,-16.29,37.06,0.0,0.0,5.134128371628367,9.97
2015003,-16.22,37.15,0.0,0.0,5.134128371628367,9.97
2015003,-16.14,37.24,0.0,0.0,5.134128371628367,9.97
2015003,-16.07,37.33,0.0,0.0,5.134128371628367,9.97
2015003,-16.13,37.08,0.0,0.0,5.134128371628367,9.97
2015003,-16.06,37.17,0.0,0.0,5.134128371628367,9.97
2015003,-16.04,37.01,0.0,0.0,5.134128371628367,9.97
2015003,-16.11,41.95,7.62,110.25,5.134128371628367,9.97
2015003,-16.06,41.86,7.54,108.96,5.134128371628367,9.97
2015003,-16.28,41.97,6.45,110.38,5.134128371628367,9.97
2015003,-16.21,41.89,6.68,108.96,5.134128371628367,9.97
2015003,-16.11,41.8,6.86,107.99,5.134128371628367,9.97
2015003,-16.04,41.71,6.68,106.75,5.134128371628367,9.97
2015003,-16.43,41.99,5.82,111.47,5.134128371628367,9.97
2015003,-16.36,41.9,6.18,109.38,5.134128371628367,9.97
2015003,-16.29,41.81,6.46,108.07,5.134128371628367,9.97
2015003,-16.21,41.72,6.52,107.06,5.134128371628367,9.97
2015003,-16.15,41.64,6.48,106.42,5.134128371628367,9.97
2015003,-16.06,41.56,6.58,105.74,5.134128371628367,9.97
2015003,-16.59,41.99,5.89,114.03,5.134128371628367,9.97
2015003,-16.51,41.91,5.95,111.1,5.134128371628367,9.97
2015003,-16.44,41.83,6.01,109.6,5.134128371628367,9.97
2015003,-16.36,41.74,6.17,108.71,5.134128371628367,9.97
2015003,-16.29,41.65,6.55,106.77,5.134128371628367,9.97
2015003,-16.23,41.57,6.71,105.97,5.134128371628367,9.97
2015003,-16.15,41.48,6.61,105.57,5.134128371628367,9.97
2015003,-16.07,41.38,6.9,105.23,5.134128371628367,9.97
2015003,-16.66,41.94,5.78,113.9,5.134128371628367,9.97
2015003,-16.59,41.84,5.93,111.69,5.134128371628367,9.97
2015003,-16.52,41.77,6.26,110.13,5.134128371628367,9.97
2015003,-16.45,41.67,6.41,109.2,5.134128371628367,9.97
2015003,-16.39,41.58,6.94,106.88,5.134128371628367,9.97
2015003,-16.31,41.5,6.97,106.13,5.134128371628367,9.97
2015003,-16.23,41.41,7.18,105.63,5.134128371628367,9.97
2015003,-16.15,41.32,7.04,105.26,5.134128371628367,9.97
2015003,-16.08,41.23,6.96,104.76,5.134128371628367,9.97
2015003,-16.02,41.15,6.79,104.89,5.134128371628367,9.97
2015003,-16.84,41.96,4.85,121.23,5.134128371628367,9.97
2015003,-16.75,41.86,5.23,115.39,5.134128371628367,9.97
2015003,-16.68,41.78,5.99,113.0,5.134128371628367,9.97
2015003,-16.61,41.7,6.35,111.18,5.134128371628367,9.97
2015003,-16.54,41.6,6.74,109.73,5.134128371628367,9.97
2015003,-16.46,41.52,7.27,107.11,5.134128371628367,9.97
2015003,-16.38,41.43,7.41,106.29,5.134128371628367,9.97
2015003,-16.32,41.34,7.49,105.63,5.134128371628367,9.97
2015003,-16.26,41.26,7.43,105.3,5.134128371628367,9.97
2015003,-16.17,41.17,7.1,104.96,5.134128371628367,9.97
2015003,-16.09,41.07,6.81,104.76,5.134128371628367,9.97
2015003,-16.01,40.99,6.33,104.89,5.134128371628367,9.97
2015003,-16.92,41.9,4.51,122.89,5.134128371628367,9.97
2015003,-16.85,41.81,4.93,117.8,5.134128371628367,9.97
2015003,-16.77,41.71,5.45,113.79,5.134128371628367,9.97
2015003,-16.69,41.63,6.06,111.71,5.134128371628367,9.97
2015003,-16.63,41.54,6.29,110.4,5.134128371628367,9.97
2015003,-16.55,41.45,6.89,107.86,5.134128371628367,9.97
2015003,-16.48,41.37,7.35,106.69,5.134128371628367,9.97
2015003,-16.4,41.29,7.63,105.94,5.134128371628367,9.97
2015003,-16.33,41.19,7.47,105.71,5.134128371628367,9.97
2015003,-16.25,41.1,7.07,105.46,5.134128371628367,9.97
2015003,-16.19,41.01,6.72,105.61,5.134128371628367,9.97
2015003,-16.1,40.92,6.3,105.7,5.134128371628367,9.97
2015003,-16.03,40.84,5.63,105.96,5.134128371628367,9.97
2015003,-17.1,41.92,4.85,128.39,5.134128371628367,9.97
2015003,-17.02,41.83,4.94,125.0,5.134128371628367,9.97
2015003,-16.94,41.75,5.09,120.82,5.134128371628367,9.97
2015003,-16.85,41.65,5.56,115.56,5.134128371628367,9.97
2015003,-16.78,41.56,5.81,112.96,5.134128371628367,9.97
2015003,-16.71,41.47,6.12,111.63,5.134128371628367,9.97
2015003,-16.64,41.38,6.67,109.04,5.134128371628367,9.97
2015003,-16.55,41.3,6.86,108.26,5.134128371628367,9.97
2015003,-16.48,41.2,6.61,107.57,5.134128371628367,9.97
2015003,-16.4,41.12,6.91,107.55,5.134128371628367,9.97
2015003,-16.34,41.04,7.02,106.83,5.134128371628367,9.97
2015003,-16.25,40.93,6.44,106.59,5.134128371628367,9.97
2015003,-16.19,40.86,6.1,106.55,5.134128371628367,9.97
2015003,-16.12,40.77,5.47,107.08,5.134128371628367,9.97
2015003,-16.02,40.69,4.93,107.83,5.134128371628367,9.97
2015003,-17.24,41.95,5.59,130.69,5.134128371628367,9.97
2015003,-17.15,41.86,5.2,128.63,5.134128371628367,9.97
2015003,-17.08,41.76,5.49,125.22,5.134128371628367,9.97
2015003,-17.01,41.68,5.6,122.61,5.134128371628367,9.97
2015003,-16.94,41.57,5.92,118.51,5.134128371628367,9.97
2015003,-16.86,41.48,5.52,114.56,5.134128371628367,9.97
2015003,-16.79,41.39,5.53,112.69,5.134128371628367,9.97
2015003,-16.71,41.31,5.82,112.96,5.134128371628367,9.97
2015003,-16.64,41.22,6.37,112.25,5.134128371628367,9.97
2015003,-16.57,41.14,6.72,111.61,5.134128371628367,9.97
2015003,-16.49,41.04,7.13,111.12,5.134128371628367,9.97
2015003,-16.41,40.96,7.22,110.59,5.134128371628367,9.97
2015003,-16.35,40.87,7.22,108.49,5.134128371628367,9.97
2015003,-16.28,40.78,5.94,108.38,5.134128371628367,9.97
2015003,-16.2,40.71,5.5,107.79,5.134128371628367,9.97
2015003,-16.13,40.61,4.99,107.45,5.134128371628367,9.97
2015003,-16.03,40.51,4.32,108.39,5.134128371628367,9.97
2015003,-17.37,41.95,5.4,132.63,5.134128371628367,9.97
2015003,-17.31,41.84,5.47,130.13,5.134128371628367,9.97
2015003,-17.26,41.76,5.64,128.9,5.134128371628367,9.97
2015003,-17.18,41.68,5.94,126.77,5.134128371628367,9.97
2015003,-17.09,41.58,6.13,121.82,5.134128371628367,9.97
